ticket_id,customer_id,issue_category,priority,submission_date,resolution_date,resolution_status,resolution_time_hours,customer_satisfaction_score,notes
59731ce4-3e50-45e9-81fb-b887c0d3bacf,c9c455ae-9d6f-40d4-9866-c762d5b1bc3f,Product Inquiry,Medium,2021-10-20 00:00:00,2021-10-21 16:00:00,Resolved,40.0,2.0,Customer asking about warranty coverage for MacBook.
9a0822d7-d6aa-40c5-baa7-4a02762e0830,da745f24-7f2a-4f2b-b4ec-34529782a41e,Shipping,Low,2025-01-24 00:00:00,,Escalated,,,Customer requesting expedited shipping for Cookware Set.
2ad30abf-39ec-4c7a-a50d-675b35430357,f6caf6b2-6559-4a15-8517-ce8d324ff23e,Technical,High,2023-10-31 00:00:00,2023-11-01 13:00:00,Resolved,,4.0,Coffee Maker displaying error code during operation.
c5cace1a-ea06-4f7a-a73b-74466a603c9b,e878a8b5-55f9-45d4-a4de-9c93dd07aa26,Technical,High,2023-05-06 00:00:00,2023-05-07 01:00:00,Resolved,25.0,4.0,Customer experiencing software issues with Refrigerator.
1620a038-c1a9-40ad-959d-0fc249386503,b7f26296-4ce4-47de-a05a-7058a23a5d46,Shipping,Medium,2024-06-19 00:00:00,2024-06-19 14:00:00,Resolved,,3.0,Customer requesting address change for shipment of iPad.
a3b234a1-676e-42d3-8995-81f8a16a3f0e,46838392-a86e-41ea-8ba0-8d8688cbbd7c,Website Issue,Low,2024-09-15 00:00:00,2024-09-17 08:00:00,Resolved,56.0,,Customer unable to reset password on website.
04e3ae50-4b6c-4659-b006-daee3d77657c,7b543ed9-52ee-451d-88a2-8e19a376d1e6,Shipping,Medium,2025-01-08 00:00:00,2025-01-08 19:00:00,Resolved,19.0,5.0,Customer inquiring about delayed shipment of Coffee Maker.
a31ce0cc-acb2-432c-be5d-035daca46855,f7d7814d-903c-4928-a4fd-66d49faf9abd,Website Issue,Low,2025-01-29 00:00:00,,Pending,,,Images not loading on Dell Laptop page.
141880b7-b282-4e9f-97cb-f4149d1bfc75,49922ff3-e0db-433e-9a60-eb1657d3b03d,Website Issue,Medium,2024-10-10 00:00:00,,Pending,,,Customer reporting website error when browsing Amazon Echo category.
8f9521d5-d049-4e8d-b296-fa0b9bb14d7b,cee89ea0-9621-4a21-8c91-334607058ffa,Technical,Medium,2025-02-13 00:00:00,2025-02-13 19:00:00,Resolved,19.0,1.0,Bose Headphones displaying error code during operation.
8aa51cbd-0138-442a-99a1-5c83f62c7199,5b9a7257-aa34-4548-8812-24676bd0a169,Returns,Medium,2023-06-28 00:00:00,2023-06-29 19:00:00,Resolved,43.0,5.0,Customer requesting return authorization for Nintendo Switch.
0be79ed1-6135-44fa-897e-f265d2c350d3,3983a56e-d4e7-4216-932d-9ffa2d0d03a5,Shipping,High,2024-03-03 00:00:00,2024-03-05 00:00:00,Resolved,48.0,4.0,Package containing Coffee Maker was delivered to wrong address.
7b1fd8e5-cc6e-4ce3-867d-1f5bac764ea2,010cfe3b-6c6a-45a6-870f-139f78abaa75,Account Issue,High,2024-04-14 00:00:00,2024-04-15 12:00:00,Resolved,36.0,4.0,Customer unable to update payment information in account.
4937650c-58e0-42ba-9ef5-e44b45a553df,9dac7bed-3552-4590-ba29-a46743f79192,Shipping,Medium,2025-02-18 00:00:00,2025-02-19 11:00:00,Resolved,35.0,4.0,Package containing Nintendo Switch was delivered to wrong address.
733e814c-073e-4b91-afcb-da091b7334fa,2f75ddec-3dd6-49f0-9e3d-1c1a6d72cae9,Account Issue,Low,2022-01-27 00:00:00,2022-01-29 23:00:00,Resolved,71.0,4.0,Customer unable to update payment information in account.
2e37988e-0990-4d9f-a094-3484e7162a80,dbccf64a-6bf0-4de2-adc9-9e72f6b2b8de,Billing,Medium,2023-07-16 00:00:00,2023-07-17 13:00:00,Resolved,37.0,4.0,Billing address verification failed during checkout.
32d7ab20-a5f4-4aa7-a45d-3775102cdcb0,d8d1a38b-38e3-49b3-821a-b0d49aca3c9c,Account Issue,Low,2022-06-11 00:00:00,2022-06-13 15:00:00,Resolved,63.0,2.0,Customer reporting unauthorized access to their account.
482adcb3-1aa2-416a-ab4e-2bf07bb29b55,33d88b67-b873-44b6-b29a-7760c1eafb94,Billing,Medium,2025-02-25 00:00:00,2025-02-26 20:00:00,Resolved,44.0,5.0,Customer couldn't apply discount code at checkout.
ab38de2e-c739-4714-afdf-016148ff1251,75637c12-ea43-4a87-be99-53ac6acd22d8,Website Issue,Medium,2024-07-26 00:00:00,2024-07-27 00:00:00,Resolved,24.0,1.0,Customer unable to complete checkout process on website.
1a63c5cf-ca3f-4ad3-be12-72ed017de75f,83b44fd0-6386-4f43-bea2-c44dc26d0958,Billing,Medium,2025-02-09 00:00:00,2025-02-10 00:00:00,Resolved,24.0,5.0,Customer couldn't apply discount code at checkout.
5b8eb213-2233-43e8-8753-5378ad421cbb,59a6633d-e50d-4dd9-b11b-cf9a0ae386be,,Medium,2024-12-26 00:00:00,2024-12-26 21:00:00,Resolved,21.0,3.0,Package containing Dining Table was delivered to wrong address.
0615f7b5-4300-43ba-9fec-9fe226d41fa0,024d0cb0-182a-4269-aff2-1671cb533e27,Returns,Medium,2024-12-23 00:00:00,2024-12-25 00:00:00,Resolved,48.0,3.0,Customer received damaged Nintendo Switch and wants to return it.
365e515a-9953-404f-ab74-7dea740f7c23,b4475d1c-e6b8-4bc5-a660-59fda6a93d8c,Account Issue,Medium,2023-01-25 00:00:00,2023-01-26 04:00:00,Resolved,28.0,3.0,Customer requesting to merge duplicate accounts.
cb0e061a-a3b0-4dc5-a46a-b0989947bbdd,699858ed-d9ea-4fdf-84cd-4301ac91934e,Billing,Medium,2022-03-15 00:00:00,2022-03-21 00:00:00,Closed without Resolution,144.0,2.0,Customer reported incorrect charge on their debit card.
808776ab-9782-4588-8ae0-5955959f7ce6,9c164b6f-247e-470b-8c0c-024597674546,Account Issue,High,2023-08-19 00:00:00,2023-08-19 01:00:00,Resolved,1.0,4.0,Customer requesting deletion of their account.
f4699da5-e204-4782-a9ca-a9229b99e636,86c6a455-5b52-49f7-8e88-fbfd1be634f5,Technical,Medium,2024-11-26 00:00:00,2024-11-26 11:00:00,Resolved,11.0,5.0,Setup assistance needed for Coffee Maker.
7c09f481-fa22-48e2-a870-eaebc6eb5fb4,c3f33869-9587-4ef5-86cd-26c58110ec81,Billing,Medium,2024-12-15 00:00:00,,Escalated,,,Customer inquiring about refund status for returned Samsung Galaxy.
2ad58683-4629-4b19-9979-d80a18861706,86c9ae17-11e7-4292-9d51-19b842e2d0be,Website Issue,Low,2024-06-15 00:00:00,2024-06-17 01:00:00,Resolved,49.0,5.0,Customer unable to reset password on website.
3e796982-36ca-4d64-ac9b-b4ad3231601d,6e744119-e7cf-4e5c-ac7d-de99d4741535,Billing,Medium,2025-02-20 00:00:00,2025-02-21 02:00:00,Resolved,26.0,4.0,Customer was charged twice for the same iPad.
ff9d739f-e35a-4aaf-809a-0f7b10942b6c,6b58a147-ae3f-4761-86ce-5a082fb2700d,Technical,High,2023-01-16 00:00:00,2023-01-16 19:00:00,Resolved,19.0,4.0,Refrigerator displaying error code during operation.
39963836-62ac-4599-ab89-cefc8d6527a7,b90a985a-60e4-48c1-bd4a-9738637935e0,Shipping,High,2023-07-26 00:00:00,2023-07-26 15:00:00,Resolved,15.0,4.0,Tracking information shows MacBook delivery but customer didn't receive it.
44393a53-ec49-4b1f-b816-5b7592627afc,cb035960-9c0a-4e49-83b3-48d1fa55b763,Product Inquiry,Low,2025-02-02 00:00:00,,Pending,,,
a82e5b2f-fa9f-4c45-8de9-504e069010a4,958b3999-13dd-4e8f-b6f3-8af1d09bc354,Billing,High,2024-01-22 00:00:00,2024-01-22 18:00:00,Resolved,18.0,4.0,Billing address verification failed during checkout.
9a07fdbd-3d66-4f9c-8a97-bc752ee8e80e,f2cd675a-80f9-42e3-93ba-ca013804b053,Technical,High,2023-12-11 00:00:00,2023-12-12 14:00:00,Resolved,38.0,2.0,Customer experiencing software issues with MacBook.
94c37e16-3352-4c41-bfc4-cc6865bd52bd,f64d8858-7139-4dfc-b563-c5c4c3ed533f,Shipping,Medium,2024-03-02 00:00:00,2024-03-02 12:00:00,Resolved,12.0,4.0,Customer requesting expedited shipping for Samsung Galaxy.
557b586e-5818-4cb9-ab17-332b866cd5a4,ac8960eb-1b8c-4403-b4b7-162726755c40,Product Inquiry,Medium,2023-07-27 00:00:00,2023-07-28 23:00:00,Resolved,47.0,5.0,Customer requesting recommendations for products similar to MacBook.
ab91e830-0742-42f8-81f3-ed9f827e8bc5,ecd4351f-4946-49c0-a121-54f73f867059,Technical,Low,2024-08-18 00:00:00,2024-08-19 10:00:00,Resolved,34.0,4.0,iPhone not powering on after purchase.
6325c1d7-6c0a-4672-a46b-46d551f6c791,dd2f3510-8fe2-4c63-b71c-7ab32ef0b51f,Billing,High,2024-11-23 00:00:00,2024-11-24 05:00:00,Resolved,29.0,4.0,Customer was charged twice for the same Bose Headphones.
cf74b815-7bff-48b8-8621-df57183a9b14,93abf46f-6d3e-4335-a213-8377f923dfc6,Account Issue,Low,2023-04-07 00:00:00,2023-04-10 06:00:00,Resolved,78.0,5.0,Customer unable to view order history in account.
d66bbe13-6a46-4e93-8a50-fe5c9c702fb0,dc11d6e0-f44d-4b60-a8db-0c8c785165f2,Billing,High,2024-11-15 00:00:00,2024-11-16 05:00:00,Resolved,29.0,3.0,Billing address verification failed during checkout.
96e4c17a-e5f7-4fb2-b3cd-c62979a495af,6141c7fb-331f-4fbf-b7cc-3c71351f15a6,Billing,Low,2024-06-15 00:00:00,2024-06-16 23:00:00,Resolved,47.0,5.0,Customer was charged twice for the same Nintendo Switch.
447a0b32-c58f-49a5-b5a5-1a58823a04a7,e7352d18-5b63-4372-96c6-a3a3fb91bf01,,Medium,2023-02-03 00:00:00,2023-02-05 01:00:00,Resolved,49.0,5.0,Customer requesting return policy extension for Area Rug.
1605d87d-5cc0-4db8-88ca-ac2c0e1016d1,f7697223-681c-4772-9fbe-0bdb7a791039,Shipping,High,2024-08-12 00:00:00,2024-08-13 03:00:00,Resolved,27.0,4.0,Customer requesting expedited shipping for Coffee Maker.
bcedd287-4059-4a5f-bcc7-d576957ec3ec,7020bba9-75c0-4209-af04-7a139cea9610,Account Issue,Low,2025-02-05 00:00:00,2025-02-07 14:00:00,Resolved,62.0,4.0,Customer unable to update payment information in account.
f14a974e-60c0-4fa9-82da-362627212dca,8aa7150b-7e4d-456e-b340-441f465c8528,Product Inquiry,Low,2024-12-21 00:00:00,2024-12-26 00:00:00,Resolved,120.0,1.0,Customer asking about Sofa specifications.
826becfc-92fa-443f-a3ad-ef6bc72f9aaf,aab13111-d0ec-4578-a321-ccccd93c2968,Website Issue,Low,2024-05-01 00:00:00,2024-05-05 07:00:00,Resolved,103.0,4.0,Images not loading on Nintendo Switch page.
b0925341-d18a-4ce5-b337-6ee6eeba0f86,98614629-defc-4514-b6ee-5d8900d86341,Shipping,Low,2024-10-11 00:00:00,2024-10-14 11:00:00,,83.0,5.0,Customer requesting expedited shipping for MacBook.
2f157977-fafa-4478-89f7-f4033253408f,67ee4b20-7d25-4b86-94fc-21dbd0508009,Website Issue,Medium,2024-09-11 00:00:00,2024-09-11 08:00:00,Resolved,8.0,3.0,Customer account login issues on the website.
c06bcfb7-2baa-4531-846d-84016d25af47,25b6e5b1-a1fc-4fb4-8763-6bb26eb62070,Website Issue,Medium,2024-01-23 00:00:00,2024-01-24 01:00:00,,25.0,5.0,Customer account login issues on the website.
1a7d090e-a3c4-49f9-a7f4-7fd06e0d3d00,31575f51-4e6b-41bf-b949-5b56bf2d9620,Returns,High,2025-02-15 00:00:00,2025-02-15 18:00:00,Resolved,18.0,2.0,Customer received damaged Samsung Galaxy and wants to return it.
ae83117b-5ff5-4300-a6a1-88df1c6fe8bd,f6caf6b2-6559-4a15-8517-ce8d324ff23e,Returns,High,2024-08-25 00:00:00,2024-08-26 17:00:00,Resolved,41.0,5.0,Customer experiencing buyer's remorse for Nintendo Switch.
eee00bd3-1751-4236-9106-aa285b9c93a6,6cc5a694-2593-4d03-ac96-07a34dda5905,Technical,Low,2024-12-11 00:00:00,,Pending,,,Dell Laptop not powering on after purchase.
a15f8ed5-543a-4f74-adbc-a62ea7126b51,7c1a4c87-174d-44dd-b13b-61010f927944,Account Issue,Medium,2024-05-19 00:00:00,2024-05-20 05:00:00,Resolved,29.0,4.0,Customer unable to update payment information in account.
27008de7-6e6b-4544-a9ff-eb14f3ab1a12,0dd72d6e-8c63-4f1d-acb1-dabd78d253fb,Technical,Medium,2024-01-29 00:00:00,2024-01-31 12:00:00,Resolved,60.0,1.0,Customer experiencing software issues with Sony TV.
70f1f871-126e-44f2-97d2-5ca468dca490,99df92b3-22e5-42ef-b779-8bdc0c6e305a,Account Issue,Medium,2022-07-27 00:00:00,2022-07-28 17:00:00,,41.0,3.0,Customer requesting to merge duplicate accounts.
2602d454-2f0a-4132-8af5-a8268477957a,a6604b85-cb10-4c30-83f4-f8274d3fe533,Returns,High,2024-07-30 00:00:00,2024-07-30 10:00:00,Resolved,10.0,5.0,Customer experiencing buyer's remorse for Dining Table.
5442eeb5-935c-4037-a8ad-76da5860d93d,4814f6dd-e570-477f-95b3-98644f496351,Returns,High,2023-04-03 00:00:00,2023-04-03 04:00:00,Resolved,4.0,3.0,Customer experiencing buyer's remorse for Sofa.
23a59f43-2971-45ec-98d2-c59f3d77ef66,985588ab-81ae-47b5-80fa-81eda1f84d3e,Technical,Medium,2025-02-14 00:00:00,2025-02-16 21:00:00,Resolved,69.0,5.0,Customer reporting connectivity issues with Amazon Echo.
0093e01e-0c42-400f-8a3c-f68e1048e6d9,221d7cfd-679d-480a-a8df-86a17b50e9c6,Technical,Medium,2024-07-14 00:00:00,2024-07-15 01:00:00,Resolved,25.0,2.0,Customer experiencing software issues with Amazon Echo.
84cc5f22-e9bb-4462-b305-b563cad82916,cc78dbcb-0190-41d9-82bc-02b291397127,Technical,Medium,2024-06-29 00:00:00,2024-07-01 04:00:00,Resolved,52.0,5.0,Setup assistance needed for Bose Headphones.
fd24a193-cb7d-441f-816a-c925afae0b95,2c9a0450-14aa-419e-a5d1-df523372f419,Returns,Low,2024-05-06 00:00:00,,Escalated,,,Customer requesting return authorization for Amazon Echo.
b819f0d1-e3dd-414b-b1cf-659934787bea,ee3eb814-d007-49c7-98e2-736b0064edc1,Product Inquiry,Low,2024-02-15 00:00:00,2024-02-18 14:00:00,Resolved,86.0,2.0,Stock availability inquiry for Samsung Galaxy.
a6b94178-21ac-4619-9587-7ce2996039fc,e9848049-323f-4f95-a26e-3cffc219d591,,Low,2024-03-23 00:00:00,2024-03-26 08:00:00,Resolved,80.0,3.0,Customer requesting to merge duplicate accounts.
ee99f0a0-6173-45ed-be7b-64e4dbedbaf7,df1ee9f7-8cff-44eb-bed2-a99c5c2a4870,Billing,High,2023-11-22 00:00:00,2023-11-23 15:00:00,Resolved,39.0,3.0,Customer was charged twice for the same Amazon Echo.
79baa57d-d62e-4839-ad02-e55a4d5539c9,48e18dbd-9ac6-47c9-a35d-f29c57f214f8,Shipping,High,2023-10-06 00:00:00,2023-10-07 05:00:00,Resolved,29.0,5.0,Tracking information shows Bose Headphones delivery but customer didn't receive it.
979ff303-78fe-4455-940c-f3c5a4e6cc28,b1a20a51-c5cf-4a96-83e7-8e9bf7f31129,Website Issue,Medium,2025-02-12 00:00:00,2025-02-13 03:00:00,Resolved,27.0,5.0,Customer unable to complete checkout process on website.
dce7cd3a-093e-4d6a-a462-7c0a5e442fd2,044631e7-fe03-437b-a452-8e81742b6177,Shipping,Medium,2024-04-18 00:00:00,2024-04-19 18:00:00,Resolved,42.0,3.0,Customer inquiring about delayed shipment of Refrigerator.
c4728d56-e2ef-44d2-b4eb-4ba3af2f208c,fb83cb35-1909-4029-b84f-a6104754ec8f,Technical,Medium,2023-08-16 00:00:00,2023-08-16 05:00:00,Resolved,5.0,5.0,Customer reporting connectivity issues with MacBook.
4cde4e6d-8a76-4a91-bc41-11eb8999db9e,862be990-ca1c-4a12-a96e-f919b77959a7,Technical,High,2025-01-31 00:00:00,2025-02-01 07:00:00,Resolved,31.0,1.0,Sony TV not powering on after purchase.
38fba368-329e-45a9-9130-5ab8f15bf861,929964ae-679b-4e6d-83a9-42f52fc4dfe3,Account Issue,Low,2024-10-25 00:00:00,,Pending,,,Customer requesting to merge duplicate accounts.
6fe40393-de3d-46f1-9b0c-a5f96d9e5872,d70a918b-2742-44fa-8ed2-a28f79ea81e2,Technical,Medium,2024-08-14 00:00:00,,Pending,,,Customer experiencing software issues with Dell Laptop.
e1b22252-eb16-42b5-8aa8-92c1ea353c73,74723f3b-e48d-4e35-8ba2-a43e6f26e681,Billing,High,2022-09-23 00:00:00,2022-09-23 21:00:00,Resolved,21.0,1.0,Customer reported incorrect charge on their Apple Pay.
4425435d-f4f0-48e2-9bb2-5ca722f97d44,db7f08aa-4762-4547-9f7d-04f58a9d6444,Billing,High,2023-05-13 00:00:00,,Pending,,,Customer couldn't apply discount code at checkout.
95429ff1-c911-4dbe-84a9-055026ec96fd,3d608b02-0973-400c-8e67-37d526cddaf6,Shipping,Low,2025-01-11 00:00:00,2025-01-13 15:00:00,Resolved,63.0,3.0,Package containing iPad was delivered to wrong address.
2a8db20e-b562-4eb2-8d44-8199306a3cfc,bea2dffd-6d81-4d54-9727-936efa5ac02e,Technical,Medium,2024-12-13 00:00:00,2024-12-14 20:00:00,Resolved,44.0,4.0,Customer experiencing software issues with Bose Headphones.
8e4a9579-3f3c-41ff-83c6-f3342bf9c14f,f5dbbbc5-31da-4d73-9852-4c9bae16997b,Shipping,High,2024-01-06 00:00:00,2024-01-07 00:00:00,Resolved,24.0,4.0,Customer inquiring about delayed shipment of Amazon Echo.
5ffc4cbd-8ea8-4a6a-8457-cf025313c1cb,631819f9-f7f6-4d81-bdf9-dc02cc07fab2,Returns,Medium,2024-08-03 00:00:00,2024-08-04 09:00:00,Resolved,33.0,4.0,Customer requesting return policy extension for Bose Headphones.
d4e3d33b-6401-4dd2-af2b-0ddced26b5f2,75b87b5f-3b63-4d60-802b-e928293d7fe0,Billing,Medium,2024-11-20 00:00:00,2024-11-20 07:00:00,Resolved,7.0,5.0,Customer was charged twice for the same Cookware Set.
9e10931b-8794-4901-9b45-c427a21847b3,7d35139c-e35c-4d3f-8d53-b8380882acab,Technical,Medium,2023-04-28 00:00:00,,Escalated,,,
85a03e79-f13e-4932-918f-e31c8a59ac15,1f302e48-eefc-49ac-bc4c-4d97ad11df73,Technical,High,2025-01-28 00:00:00,2025-01-28 03:00:00,Resolved,3.0,3.0,Customer experiencing software issues with iPad.
37945bf0-b4b8-4e96-b2cf-ec5732d7a923,50c6e50f-7f77-4c91-88f6-89b6658693c8,Product Inquiry,Medium,2024-04-12 00:00:00,,Pending,,,Customer requesting recommendations for products similar to MacBook.
5ae65922-3103-4aab-a5c9-542da7cda556,29b7a41a-9a55-4b30-890f-0849d28704bc,Website Issue,Medium,2022-10-01 00:00:00,2022-10-02 03:00:00,Resolved,27.0,1.0,Images not loading on Bose Headphones page.
6e5a1e1e-3c4a-4afc-930f-11e9562e3a87,45206d9b-e463-4e57-a74d-b8e06691a799,,Medium,2024-06-06 00:00:00,2024-06-08 12:00:00,Resolved,60.0,2.0,Customer unable to reset password on website.
956fced3-9fc7-4b24-a992-8b14f8fae395,120a2293-3ade-48a3-b97c-96f5768b45f8,Returns,High,2022-07-12 00:00:00,,Pending,,,Customer experiencing buyer's remorse for iPhone.
5b2db275-ef1a-486c-8682-8fd067dcee9f,a5cbaff5-045c-4977-beca-11d3b6c2e0fb,Product Inquiry,Medium,2025-01-21 00:00:00,2025-01-21 22:00:00,Resolved,22.0,2.0,Customer inquiring about Coffee Maker compatibility with their existing setup.
74c72968-b98f-45bb-9d74-658e8be2a6dd,091069a9-0f1c-4135-a0ca-a594475abe55,Shipping,Medium,2024-06-27 00:00:00,2024-06-29 20:00:00,Resolved,68.0,3.0,Customer requesting address change for shipment of Refrigerator.
80a246be-423f-40f1-b749-a8addd4e8f8f,7cbd2eaf-6e32-496c-af22-a45d39ca0468,Account Issue,Medium,2025-02-15 00:00:00,2025-02-18 00:00:00,Resolved,72.0,3.0,Customer requesting deletion of their account.
8cae0ba7-ee47-4397-b61d-c5cfbc7c56fe,93ceb59f-93a3-4fc9-a5e3-1c8758fb6c25,Product Inquiry,,2021-11-18 00:00:00,2021-11-18 10:00:00,Resolved,10.0,5.0,Customer asking about warranty coverage for Refrigerator.
401902d0-553c-42ac-a82a-5ccb2c6d7d05,f89ff216-5ca6-4633-a908-c408d9399a60,Account Issue,Medium,2023-05-26 00:00:00,2023-05-27 07:00:00,Resolved,31.0,5.0,Customer reporting unauthorized access to their account.
61e19078-410e-45ba-826e-3c158b655fd6,e910db90-41b6-4095-9346-0c92774415d5,Website Issue,Low,2024-09-16 00:00:00,2024-09-20 21:00:00,Resolved,117.0,4.0,Customer account login issues on the website.
c690b08f-95c2-4080-b42c-754e2ca0e4c2,548da502-5524-4ed0-b830-8cd13054b7d1,Product Inquiry,Low,2025-01-30 00:00:00,2025-02-03 09:00:00,Resolved,105.0,5.0,Customer asking about warranty coverage for Amazon Echo.
e1aada96-c630-4a60-b3c5-a74df9eec7fb,59b283b8-2c8d-480e-aefd-9f9a4b3a86c1,Billing,High,2024-05-21 00:00:00,2024-05-21 15:00:00,Resolved,15.0,5.0,Billing address verification failed during checkout.
f41207d3-f6e0-4383-8696-d7c7d5c21377,2c5a5e85-d86d-466b-b45e-0fb4ff315980,Billing,High,2024-06-05 00:00:00,2024-06-06 00:00:00,Resolved,24.0,5.0,Customer was charged twice for the same Cookware Set.
35da5ee5-1948-4b8c-bcfa-cdedd3f1489a,1ac4842f-90bf-405c-9c8b-5917d21edbbd,Product Inquiry,Medium,2024-08-30 00:00:00,2024-09-01 01:00:00,Resolved,49.0,3.0,Customer requesting recommendations for products similar to iPad.
467980ea-1596-44f6-be2e-857098b39964,035f8dff-eac3-49bc-8fcc-907a81cb5b60,Returns,High,2023-12-21 00:00:00,2023-12-21 04:00:00,Resolved,4.0,3.0,Customer requesting return policy extension for Cookware Set.
fd805a2f-9b77-4767-982e-f4d1bb3f532d,540b00e6-055d-4e90-a6e7-9de0b2fcc88e,Shipping,High,2022-08-03 00:00:00,2022-08-03 10:00:00,Resolved,10.0,5.0,Package containing iPhone was delivered to wrong address.
5cb681ba-b369-409e-ac28-e216a2ae9195,f6833f94-f460-45ca-a2c5-efb023f9bc67,Shipping,High,2024-05-29 00:00:00,2024-05-29 02:00:00,Resolved,,5.0,Customer inquiring about delayed shipment of Dining Table.
a1bb686e-d419-4dc9-89e9-9011592b78fd,5bfa5536-b837-44ab-9ab5-9bf14c1077f0,Product Inquiry,High,2024-03-05 00:00:00,,Pending,,,Customer asking about Nintendo Switch specifications.
e2502f83-8330-442e-9dba-6890c6642641,b9c7e329-91a9-4e8a-a87f-23f1ccb8db51,Account Issue,Low,2022-03-14 00:00:00,2022-03-16 01:00:00,Resolved,49.0,5.0,Customer requesting deletion of their account.
f5ec09a8-a9ae-4a57-890b-be1b4e3779a1,091069a9-0f1c-4135-a0ca-a594475abe55,Website Issue,Medium,2024-11-22 00:00:00,2024-11-24 11:00:00,Resolved,59.0,4.0,Customer account login issues on the website.
82037b81-2048-4031-9131-4317d3d065cd,f773bb3e-e604-4990-9da4-c6924a17c61f,Shipping,High,2025-02-07 00:00:00,2025-02-08 19:00:00,Resolved,43.0,1.0,Customer requesting address change for shipment of Area Rug.
48353455-55c5-4f95-be84-0aec79f45003,204d5e8f-87b9-46aa-a4b5-0d6f1126e82a,Billing,Low,2024-06-18 00:00:00,2024-06-20 13:00:00,Resolved,61.0,5.0,Billing address verification failed during checkout.
3b6b9fde-6f88-4410-972a-2508e8e7b1fa,7b8ccb3d-013d-4d3a-a5b1-9453ec55cf12,Technical,High,2025-02-18 00:00:00,2025-02-19 07:00:00,Resolved,31.0,,Amazon Echo not powering on after purchase.
be784a04-3d13-46b2-9910-f9a550e77e93,bdf14ae2-15b7-4f14-9838-691b3de3e27c,Billing,Medium,2024-10-27 00:00:00,2024-10-29 17:00:00,Resolved,65.0,,Billing address verification failed during checkout.
40aa233d-97b9-47ee-b0bf-b6decdbf8e08,d8c16bed-2f10-4e21-ab0d-baf3b85cf3a9,Website Issue,,2024-12-10 00:00:00,2024-12-13 19:00:00,Resolved,91.0,3.0,Customer account login issues on the website.
81ef1649-0862-4558-b6f3-b4d3465b085a,912231a0-d3fe-4a67-9580-13a399232410,Website Issue,Medium,2023-11-19 00:00:00,2023-11-21 13:00:00,Resolved,61.0,1.0,Customer unable to complete checkout process on website.
f91dc9cd-624f-4a84-83f3-457c10769ca1,44223892-e36d-48d6-808b-172e45d4c0cd,Website Issue,Low,2024-12-23 00:00:00,,Pending,,,Customer unable to complete checkout process on website.
32152190-d4c2-410e-94c4-4e4050af6c8c,3e341451-d8b6-44cb-8fc8-945b06f48c02,Technical,High,2023-03-20 00:00:00,2023-03-21 23:00:00,Resolved,47.0,,Customer experiencing software issues with Coffee Maker.
6fb22b82-d8ce-43d7-bb4e-4db3e4f68b72,1b1672d9-f157-4cf8-8c77-04c1f67cc565,Returns,Low,2022-01-10 00:00:00,2022-01-12 04:00:00,Resolved,52.0,2.0,Customer requesting return policy extension for Cookware Set.
6e017bd3-f705-4e35-83d7-f226897665d8,e49a6ab8-61c6-4f43-8594-bab62441adc0,Returns,Medium,2024-07-29 00:00:00,2024-07-30 02:00:00,Resolved,26.0,5.0,Customer experiencing buyer's remorse for Amazon Echo.
c09d0aaf-455c-4ebe-88a5-e874f7cf57a3,0cdcbb92-e148-460d-bc54-ae371d115f01,Technical,Medium,2024-04-10 00:00:00,2024-04-11 17:00:00,Resolved,41.0,,Customer reporting connectivity issues with Sofa.
b09672f7-035c-4578-a566-c0054de889b6,b429e011-7e51-4157-96f8-3394de536814,Product Inquiry,Low,2024-12-31 00:00:00,2025-01-04 07:00:00,Resolved,103.0,1.0,Stock availability inquiry for iPad.
764a1523-a60d-4f57-9290-cf2a6944203e,92758caa-5112-42b9-8020-f263ab6954ae,Technical,High,2024-09-24 00:00:00,2024-09-24 23:00:00,Resolved,23.0,5.0,Customer reporting connectivity issues with Dell Laptop.
e3854606-c5dc-4464-8bf2-8163f9606a79,3edd92e7-bf44-48f3-88aa-c3911ed9a3b6,Website Issue,Medium,2023-12-24 00:00:00,2023-12-25 23:00:00,Resolved,47.0,,Customer account login issues on the website.
5fd3a65a-965f-486d-bb8f-d58f0a7840cb,09571a7d-6f2f-476a-9203-ef747c6a4b1e,Returns,High,2022-04-21 00:00:00,2022-04-25 00:00:00,Closed without Resolution,96.0,2.0,Customer experiencing buyer's remorse for iPhone.
3546e648-dea2-4afb-b463-5ecd72bae12a,1c5a095f-8fc6-4d53-9478-f369d0e057e6,Website Issue,Low,2022-10-29 00:00:00,2022-11-02 17:00:00,Resolved,113.0,4.0,Images not loading on Cookware Set page.
89be510d-eadf-4ae7-af08-fcde2dd916c3,bfb159e0-c7c6-4304-acd7-3bab35dd038e,Product Inquiry,Medium,2023-07-16 00:00:00,2023-07-18 11:00:00,Resolved,59.0,4.0,Customer inquiring about Area Rug compatibility with their existing setup.
e1e75715-c554-4907-b417-a8a07b581317,d9f18f59-57f0-4c9c-bc54-75dfdeb2c311,Shipping,High,2025-01-20 00:00:00,2025-01-20 23:00:00,Resolved,23.0,5.0,Customer inquiring about delayed shipment of Sony TV.
872072b6-a9e6-48d9-bab3-1a0d62243a47,ece4646b-d3ad-4fd3-b8e6-3f9ee4b15be1,Shipping,High,2022-12-26 00:00:00,,Pending,,,Customer requesting address change for shipment of Cookware Set.
